phase,model_seed,candidate,N_streams,candidate_total_byte_cap,candidate_amortized_bytes,candidate_stream_bytes,candidate_shared_bytes,family_size,feasible_baseline_count,feasible_baselines,native_fp32_feasible,baseline_selection_scope,tie_rule,comparison_scope,additional_complete_call_timing,candidate_source_sha256,candidate_empirical_T05,best_TEST_empirical_T05_baseline,best_TEST_empirical_T05,best_TEST_empirical_T05_total_bytes,best_TEST_empirical_T05_source_sha256,candidate_empirical_T05_status,best_TEST_empirical_T05_status,candidate_supported_T05,best_TEST_supported_T05_baseline,best_TEST_supported_T05,best_TEST_supported_T05_total_bytes,best_TEST_supported_T05_source_sha256,candidate_supported_T05_status,best_TEST_supported_T05_status,candidate_empirical_T01,best_TEST_empirical_T01_baseline,best_TEST_empirical_T01,best_TEST_empirical_T01_total_bytes,best_TEST_empirical_T01_source_sha256,candidate_empirical_T01_status,best_TEST_empirical_T01_status,candidate_supported_T01,best_TEST_supported_T01_baseline,best_TEST_supported_T01,best_TEST_supported_T01_total_bytes,best_TEST_supported_T01_source_sha256,candidate_supported_T01_status,best_TEST_supported_T01_status,candidate_rmst,best_TEST_rmst_baseline,best_TEST_rmst,best_TEST_rmst_total_bytes,best_TEST_rmst_source_sha256,candidate_final_survival,best_TEST_final_survival_baseline,best_TEST_final_survival,best_TEST_final_survival_total_bytes,best_TEST_final_survival_source_sha256
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,LOWRANK_4_8_R1,16,60019,3751.1875,1832,30707,630,5,MIXED_4_8_TOP2;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,dd673747124ad02ce1ee701bafd79ec3eaab23ea1a17670dca4a75d5cd48a023,64,MIXED_4_8_TOP2,64,58575,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_4_8_TOP2,64,58575,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_4_8_TOP2,64,58575,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,202.091796875,MIXED_4_8_TOP2,209.70703125,58575,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a,0.0,MIXED_4_8_TOP2,0.0,58575,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,LOWRANK_4_8_R1,128,265203,2071.8984375,1832,30707,630,5,MIXED_4_8_TOP2;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,dd673747124ad02ce1ee701bafd79ec3eaab23ea1a17670dca4a75d5cd48a023,64,MIXED_4_8_TOP2,64,258383,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_4_8_TOP2,64,258383,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_4_8_TOP2,64,258383,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,202.091796875,MIXED_4_8_TOP2,209.70703125,258383,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a,0.0,MIXED_4_8_TOP2,0.0,258383,9ee66a503c00ee889cc40bca663f34ce37dfa9f1c385b8ad2837d36bc40a491a
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,LOWRANK_4_8_R2,1,33499,33499.0,2024,31475,630,15,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,ccaf56039db2beff7fb3a7fd18d02495a2ca4410815b0e25bbfd74b84c417911,128,UNIFORM_9,128,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,282.890625,UNIFORM_9,284.83203125,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,0.0,UNIFORM_9,0.0,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,LOWRANK_4_8_R2,16,63859,3991.1875,2024,31475,630,8,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,ccaf56039db2beff7fb3a7fd18d02495a2ca4410815b0e25bbfd74b84c417911,128,MIXED_4_8,128,61647,e637ec3a3976426612aad748fe02dfd1dc19781c0552116414218c6b34ce8267,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_5,64,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_5,64,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,282.890625,UNIFORM_5,235.82421875,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,0.0,UNIFORM_5,0.0,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,LOWRANK_4_8_R2,128,290547,2269.8984375,2024,31475,630,7,MIXED_4_8;MIXED_4_8_TOP2;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,ccaf56039db2beff7fb3a7fd18d02495a2ca4410815b0e25bbfd74b84c417911,128,MIXED_4_8,128,282959,e637ec3a3976426612aad748fe02dfd1dc19781c0552116414218c6b34ce8267,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_5,64,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_5,64,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,282.890625,UNIFORM_5,235.82421875,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,0.0,UNIFORM_5,0.0,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,LOWRANK_4_8_R4,1,35419,35419.0,2408,33011,630,20,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,9f49b4accf2f270b4692c10fb21550560d04cedf6bb098b9ab7ac546d4b42bee,128,UNIFORM_9,128,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,241.79296875,UNIFORM_9,284.83203125,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,0.0,UNIFORM_9,0.0,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,LOWRANK_4_8_R4,16,71539,4471.1875,2408,33011,630,11,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,9f49b4accf2f270b4692c10fb21550560d04cedf6bb098b9ab7ac546d4b42bee,128,MIXED_6_8_TOP4,128,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8_TOP4,64,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8_TOP4,64,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,241.79296875,MIXED_6_8_TOP4,283.775390625,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,0.0,MIXED_6_8_TOP4,0.0,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,LOWRANK_4_8_R4,128,341235,2665.8984375,2408,33011,630,10,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8_TOP1;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,9f49b4accf2f270b4692c10fb21550560d04cedf6bb098b9ab7ac546d4b42bee,128,UNIFORM_6,128,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_6,64,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_6,64,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,241.79296875,UNIFORM_6,273.939453125,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,0.0,UNIFORM_6,0.0,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,1,33110,33110.0,3176,29934,630,14,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,64,MIXED_6_8,64,32775,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8,64,32775,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8,64,32775,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,270.021484375,MIXED_6_8,271.06640625,32775,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,0.0,MIXED_6_8,0.0,32775,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,16,80750,5046.875,3176,29934,630,14,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,64,MIXED_6_8,64,73935,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8,64,73935,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8,64,73935,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,270.021484375,MIXED_6_8,271.06640625,73935,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,0.0,MIXED_6_8,0.0,73935,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_4,128,436462,3409.859375,3176,29934,630,14,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,a6e5ed66efa593a5c276cf3f17a2021fb5b19c064201df87c3511365f0c5c2ae,64,MIXED_6_8,64,381263,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8,64,381263,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8,64,381263,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,270.021484375,MIXED_6_8,271.06640625,381263,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910,0.0,MIXED_6_8,0.0,381263,34ce2c5ff44b3535f259142f5a863e45185b3b9a026a9627485e795f724d8910
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,1,34646,34646.0,4712,29934,630,18,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,64,UNIFORM_9,64,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,271.46875,UNIFORM_9,272.65625,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,0.0,UNIFORM_9,0.0,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,16,105326,6582.875,4712,29934,630,18,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,64,UNIFORM_9,64,85818,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,85818,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,85818,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,271.46875,UNIFORM_9,272.65625,85818,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,0.0,UNIFORM_9,0.0,85818,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_8,128,633070,4945.859375,4712,29934,630,18,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,5461fdcde3de881d021039ca2b4c9bdb6a03b29988a99bb9296fab942801c056,64,UNIFORM_9,64,479162,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,479162,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,479162,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,271.46875,UNIFORM_9,272.65625,479162,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,0.0,UNIFORM_9,0.0,479162,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67
POST_HOC_BUDGET_AUDIT_SAME_TEST,1,FULL_RESIDUAL_4_FP32,1,43598,43598.0,13880,29718,630,23,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;NATIVE_FP32;STOCHASTIC_4;UNIFORM_10;UNIFORM_11;UNIFORM_12;UNIFORM_13;UNIFORM_14;UNIFORM_15;UNIFORM_16;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,True,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,7f7e69ee11503bb594031127c8a713dd251f2a8acadba8f87a73a03a0a94ecd4,64,UNIFORM_9,64,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,271.23828125,UNIFORM_9,272.65625,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67,0.0,UNIFORM_9,0.0,33138,a2ec5cfe40b1efa8dca6b1e858e72b78f3d033fa7f6468a5d0e7bc05bc4a5a67
