phase,model_seed,candidate,N_streams,candidate_total_byte_cap,candidate_amortized_bytes,candidate_stream_bytes,candidate_shared_bytes,family_size,feasible_baseline_count,feasible_baselines,native_fp32_feasible,baseline_selection_scope,tie_rule,comparison_scope,additional_complete_call_timing,candidate_source_sha256,candidate_empirical_T05,best_TEST_empirical_T05_baseline,best_TEST_empirical_T05,best_TEST_empirical_T05_total_bytes,best_TEST_empirical_T05_source_sha256,candidate_empirical_T05_status,best_TEST_empirical_T05_status,candidate_supported_T05,best_TEST_supported_T05_baseline,best_TEST_supported_T05,best_TEST_supported_T05_total_bytes,best_TEST_supported_T05_source_sha256,candidate_supported_T05_status,best_TEST_supported_T05_status,candidate_empirical_T01,best_TEST_empirical_T01_baseline,best_TEST_empirical_T01,best_TEST_empirical_T01_total_bytes,best_TEST_empirical_T01_source_sha256,candidate_empirical_T01_status,best_TEST_empirical_T01_status,candidate_supported_T01,best_TEST_supported_T01_baseline,best_TEST_supported_T01,best_TEST_supported_T01_total_bytes,best_TEST_supported_T01_source_sha256,candidate_supported_T01_status,best_TEST_supported_T01_status,candidate_rmst,best_TEST_rmst_baseline,best_TEST_rmst,best_TEST_rmst_total_bytes,best_TEST_rmst_source_sha256,candidate_final_survival,best_TEST_final_survival_baseline,best_TEST_final_survival,best_TEST_final_survival_total_bytes,best_TEST_final_survival_source_sha256
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_5,1,31602,31602.0,1976,29626,630,5,STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,64,UNIFORM_5,64,31602,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_5,64,31602,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_5,64,31602,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,235.82421875,UNIFORM_5,235.82421875,31602,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,0.0,UNIFORM_5,0.0,31602,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_5,16,61242,3827.625,1976,29626,630,6,MIXED_4_8_TOP2;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,64,UNIFORM_5,64,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_5,64,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_5,64,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,235.82421875,UNIFORM_5,235.82421875,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,0.0,UNIFORM_5,0.0,61242,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_5,128,282554,2207.453125,1976,29626,630,6,MIXED_4_8_TOP2;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,64,UNIFORM_5,64,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_5,64,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_5,64,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,235.82421875,UNIFORM_5,235.82421875,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26,0.0,UNIFORM_5,0.0,282554,28a63b3bcfb341acad0bcfb5eb6ebb7d4753d2373eca6a2f3d9e120391b25b26
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_6,1,31986,31986.0,2360,29626,630,7,MIXED_4_8_TOP2;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,128,UNIFORM_6,128,31986,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_6,64,31986,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_6,64,31986,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,273.939453125,UNIFORM_6,273.939453125,31986,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,0.0,UNIFORM_6,0.0,31986,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_6,16,67386,4211.625,2360,29626,630,9,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,128,UNIFORM_6,128,67386,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_6,64,67386,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_6,64,67386,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,273.939453125,UNIFORM_6,273.939453125,67386,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,0.0,UNIFORM_6,0.0,67386,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_6,128,331706,2591.453125,2360,29626,630,9,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,128,UNIFORM_6,128,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_6,64,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_6,64,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,273.939453125,UNIFORM_6,273.939453125,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584,0.0,UNIFORM_6,0.0,331706,042899ac254c056dcebb416c0240983d5ce1cbc3dfae38145bf8c976c8bec584
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_7,1,32370,32370.0,2744,29626,630,10,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,51d3ab72117ce923eb5d3ddf30d904222c8d4da963492883dc9f6b30eae29058,128,UNIFORM_7,128,32370,51d3ab72117ce923eb5d3ddf30d904222c8d4da963492883dc9f6b30eae29058,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_7,64,32370,51d3ab72117ce923eb5d3ddf30d904222c8d4da963492883dc9f6b30eae29058,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_7,64,32370,51d3ab72117ce923eb5d3ddf30d904222c8d4da963492883dc9f6b30eae29058,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,282.333984375,UNIFORM_7,282.333984375,32370,51d3ab72117ce923eb5d3ddf30d904222c8d4da963492883dc9f6b30eae29058,0.0,UNIFORM_7,0.0,32370,51d3ab72117ce923eb5d3ddf30d904222c8d4da963492883dc9f6b30eae29058
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_7,16,73530,4595.625,2744,29626,630,12,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,51d3ab72117ce923eb5d3ddf30d904222c8d4da963492883dc9f6b30eae29058,128,MIXED_6_8_TOP4,128,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8_TOP4,64,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8_TOP4,64,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,282.333984375,MIXED_6_8_TOP4,283.775390625,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,0.0,MIXED_6_8_TOP4,0.0,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_7,128,380858,2975.453125,2744,29626,630,12,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,51d3ab72117ce923eb5d3ddf30d904222c8d4da963492883dc9f6b30eae29058,128,MIXED_6_8_TOP4,128,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8_TOP4,64,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8_TOP4,64,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,282.333984375,MIXED_6_8_TOP4,283.775390625,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,0.0,MIXED_6_8_TOP4,0.0,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_8,1,32754,32754.0,3128,29626,630,13,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,a1ef414ff1c797757b086e266dfa748ed98d4a5af7169ef2ebcc6c5a704fa520,128,MIXED_6_8_TOP4,128,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8_TOP4,64,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8_TOP4,64,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,283.435546875,MIXED_6_8_TOP4,283.775390625,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,0.0,MIXED_6_8_TOP4,0.0,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_8,16,79674,4979.625,3128,29626,630,14,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,a1ef414ff1c797757b086e266dfa748ed98d4a5af7169ef2ebcc6c5a704fa520,128,MIXED_6_8_TOP4,128,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8_TOP4,64,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8_TOP4,64,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,283.435546875,MIXED_6_8_TOP4,283.775390625,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,0.0,MIXED_6_8_TOP4,0.0,70863,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_8,128,430010,3359.453125,3128,29626,630,14,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,a1ef414ff1c797757b086e266dfa748ed98d4a5af7169ef2ebcc6c5a704fa520,128,MIXED_6_8_TOP4,128,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,MIXED_6_8_TOP4,64,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,MIXED_6_8_TOP4,64,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,283.435546875,MIXED_6_8_TOP4,283.775390625,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,0.0,MIXED_6_8_TOP4,0.0,356687,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_9,1,33138,33138.0,3512,29626,630,15,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,128,UNIFORM_9,128,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,284.83203125,UNIFORM_9,284.83203125,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,0.0,UNIFORM_9,0.0,33138,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_9,16,85818,5363.625,3512,29626,630,15,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,128,UNIFORM_9,128,85818,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,85818,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,85818,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,284.83203125,UNIFORM_9,284.83203125,85818,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,0.0,UNIFORM_9,0.0,85818,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNIFORM_9,128,479162,3743.453125,3512,29626,630,15,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8;UNIFORM_9,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,128,UNIFORM_9,128,479162,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,64,UNIFORM_9,64,479162,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,simultaneous confidence-supported lower bound >= 64,simultaneous confidence-supported lower bound >= 64,64,UNIFORM_9,64,479162,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,284.83203125,UNIFORM_9,284.83203125,479162,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02,0.0,UNIFORM_9,0.0,479162,511e9c8be2f03dce301769beadd89a8b9d83458ef8e2ac988f04803fef528c02
POST_HOC_BUDGET_AUDIT_SAME_TEST,0,UNTRANSPORTED_4_4,1,33112,33112.0,3176,29936,630,14,MIXED_4_8;MIXED_4_8_TOP2;MIXED_4_8_TOP5;MIXED_6_8;MIXED_6_8_TOP1;MIXED_6_8_TOP4;STOCHASTIC_4;UNIFORM_2;UNIFORM_3;UNIFORM_4;UNIFORM_5;UNIFORM_6;UNIFORM_7;UNIFORM_8,False,"best feasible on the reused TEST sample; not DEV-selected, independent confirmation, or a superiority test","maximize the named metric, then RMST; minimize total bytes, then arm name lexicographically",lower-bound or point-estimate ordering does not establish statistical superiority,NOT_MEASURED,5cb3460c19ec1d12f853e12c3377bc59ade75c5dbd857a0a6a192224ec03a657,32,MIXED_6_8_TOP4,128,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,largest qualifying empirical sample grid horizon,largest qualifying empirical sample grid horizon,32,MIXED_6_8_TOP4,64,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,simultaneous confidence-supported lower bound >= 32,simultaneous confidence-supported lower bound >= 64,,MIXED_6_8_TOP4,64,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,no qualifying grid horizon (<32); not a measured zero horizon,largest qualifying empirical sample grid horizon,,,,,,no qualifying grid horizon (<32); not a measured zero horizon,no qualifying grid horizon (<32); not a measured zero horizon,84.509765625,MIXED_6_8_TOP4,283.775390625,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208,0.0,MIXED_6_8_TOP4,0.0,32583,5634fdc7e3a49c16c560b8bfaef3210a18bf6e51331f2b98444cb8e095e8e208
